,potential_et,precipitation,reference_et,uncor_potential_et
1966-10-07,1.6898056,0.1,20014.668,36.133335
1966-10-08,1.6400839,3.9333332,24180.799,35.083336
1966-10-09,1.6045682,4.349999,0.0,34.333332
1966-10-10,1.7639934,1.7166667,15359.718,37.7
1966-10-11,2.1412468,2.116667,5697.767,45.666668
1966-10-12,2.4040613,1.3333334,0.0,51.21667
1966-10-13,2.3859086,0.0,5924.6167,50.83333
1966-10-14,2.655037,0.0,0.0,56.516666
1966-10-15,2.7876282,0.0,0.0,59.316666
1966-10-16,3.0117702,0.0,3100.1497,64.049995
1966-10-17,3.1364694,0.91666675,0.0,66.68334
1966-10-18,1.1807504,14.383334,0.0,25.383333
1966-10-19,2.945475,0.0,0.0,62.650005
1966-10-20,2.8854928,2.1000001,0.0,61.38333
1966-10-21,1.0828855,9.950001,1832.0004,23.316666
1966-10-22,2.7197547,3.9999993,0.0,57.883343
1966-10-23,3.0386038,8.733334,0.0,64.61666
1966-10-24,1.0955132,16.833334,0.0,23.583334
1966-10-25,2.2572641,0.0,0.0,48.11667
1966-10-26,2.9778333,0.16666667,0.0,63.333332
1966-10-27,2.2075424,7.383333,0.0,47.06667
1966-10-28,0.897416,3.9666662,0.0,19.400003
1966-10-29,3.12542,0.6833334,0.0,66.450005
1966-10-30,3.1333117,0.6166666,0.0,66.61666
1966-10-31,2.789206,0.033333335,0.0,59.34999
1966-11-01,3.497148,11.083333,0.0,74.299995
1966-11-02,2.2012286,4.3333325,0.0,46.93334
1966-11-03,2.7813144,0.7333334,0.0,59.183334
1966-11-04,1.8871137,13.8,0.0,40.3
1966-11-05,0.74114776,6.599999,0.0,16.1
1966-11-06,1.3741121,3.9833336,0.0,29.466661
1966-11-07,1.1539164,15.833336,0.0,24.816666
1966-11-08,2.7023911,0.70000005,0.0,57.516666
1966-11-09,2.589531,0.0,0.0,55.13333
1966-11-10,3.1625137,0.1,0.0,67.23333
1966-11-11,2.8783903,0.0,0.0,61.233337
1966-11-12,3.1972399,0.033333335,0.0,67.96667
1966-11-13,2.9375825,0.0,0.0,62.483337
1966-11-14,2.9091702,5.1333337,0.0,61.883335
1966-11-15,1.9912921,10.400001,0.0,42.499996
1966-11-16,2.6574044,8.35,0.0,56.56666
1966-11-17,2.8989105,4.3999996,0.0,61.66667
1966-11-18,2.507451,4.0499997,0.0,53.400005
1966-11-19,3.270639,0.21666668,0.0,69.51667
1966-11-20,2.4569397,3.7333336,0.0,52.333332
1966-11-21,3.0496535,2.8166664,0.0,64.85
1966-11-22,3.572915,0.98333335,0.0,75.9
1966-11-23,2.3622317,3.6499999,0.0,50.333332
1966-11-24,2.512186,1.7666665,0.0,53.5
1966-11-25,3.6021166,0.26666668,0.0,76.51667
1966-11-26,3.6786718,0.0,0.0,78.13333
1966-11-27,3.273796,3.3166668,0.0,69.58334
1966-11-28,0.97397137,11.549999,0.0,21.016666
1966-11-29,3.4205928,10.466667,0.0,72.683334
1966-11-30,2.4798274,11.316667,0.0,52.816666
1966-12-01,2.6518803,0.36666667,0.0,56.45
1966-12-02,3.9288588,0.083333336,0.0,83.416664
1966-12-03,3.215392,0.3166667,0.0,68.35
1966-12-04,3.4608445,0.8,0.0,73.53335
1966-12-05,3.4758396,0.56666666,0.0,73.850006
1966-12-06,4.4276543,0.6166667,0.0,93.95001
1966-12-07,4.4844785,0.28333333,0.0,95.15
1966-12-08,4.0567145,22.466667,0.0,86.11667
1966-12-09,2.501926,1.2000002,8444.8,53.28333
1966-12-10,3.4624224,0.5,0.0,73.56667
1966-12-11,4.007782,8.400001,0.0,85.083336
1966-12-12,3.2477508,0.65000004,0.0,69.03333
1966-12-13,2.5540152,0.05,0.0,54.38333
1966-12-14,3.9856834,0.0,0.0,84.61667
1966-12-15,3.8073168,0.38333336,0.0,80.85
1966-12-16,2.8073592,6.433334,0.0,59.733334
1966-12-17,0.95108354,8.333333,0.0,20.53333
1966-12-18,1.0639439,4.4500003,0.0,22.916666
1966-12-19,4.658109,0.0,0.0,98.81666
1966-12-20,2.6211,1.8666668,0.0,55.79999
1966-12-21,2.742642,7.6333327,0.0,58.36667
1966-12-22,3.4419026,0.2,0.0,73.13334
1966-12-23,2.7757897,12.583335,0.0,59.066666
1966-12-24,1.5548469,4.8833327,0.0,33.283337
1966-12-25,3.2745848,0.41666666,0.0,69.6
1966-12-26,3.642367,4.7,0.0,77.36666
1966-12-27,1.4159417,5.4833336,0.0,30.349998
1966-12-28,2.6084723,0.6000001,0.0,55.53333
1966-12-29,4.1782556,0.0,0.0,88.68332
1966-12-30,4.475797,0.0,0.0,94.966675
1966-12-31,4.5523524,0.06666667,0.0,96.583336
1967-01-01,3.6589413,0.86666673,0.0,77.71667
1967-01-02,3.898868,0.0,0.0,82.78334
1967-01-03,3.956482,0.83333343,0.0,84.0
1967-01-04,3.0843797,7.0833325,0.0,65.583336
1967-01-05,1.5295914,20.650003,0.0,32.750004
1967-01-06,2.2691026,3.566666,0.0,48.36667
1967-01-07,3.6139545,0.7166667,0.0,76.76666
1967-01-08,4.248498,0.13333334,0.0,90.166664
1967-01-09,2.5066614,0.38333333,0.0,53.38333
1967-01-10,4.242184,2.5166667,0.0,90.03333
1967-01-11,3.457687,5.566666,0.0,73.46667
1967-01-12,3.7181334,0.0,0.0,78.96667
1967-01-13,3.3416696,0.0,0.0,71.01667
1967-01-14,2.132565,1.8666667,0.0,45.483334
1967-01-15,4.4536986,0.0,0.0,94.5
1967-01-16,4.676263,0.0,0.0,99.20001
1967-01-17,4.1435304,1.7833334,0.0,87.950005
1967-01-18,2.677925,3.25,0.0,57.000004
1967-01-19,2.8854928,5.866667,0.0,61.38333
1967-01-20,3.4032302,2.4000003,0.0,72.31667
1967-01-21,2.237533,7.4500003,0.0,47.7
1967-01-22,3.2603788,11.066667,0.0,69.3
1967-01-23,1.3804262,42.383335,0.0,29.599998
1967-01-24,2.208331,9.533335,0.0,47.083332
1967-01-25,3.8538818,0.41666666,0.0,81.833336
1967-01-26,3.9059715,1.7833334,0.0,82.93334
1967-01-27,3.032291,1.25,0.0,64.483345
1967-01-28,3.482153,0.0,0.0,73.98333
1967-01-29,4.2256107,6.2333336,0.0,89.68334
1967-01-30,1.3504355,29.383333,0.0,28.966667
1967-01-31,4.3289995,0.0,0.0,91.86667
1967-02-01,3.2635355,1.9833335,0.0,69.36667
1967-02-02,3.4213824,2.116667,0.0,72.700005
1967-02-03,3.4174361,0.76666665,0.0,72.61667
1967-02-04,2.383541,0.0,0.0,50.783337
1967-02-05,3.8751907,0.65000004,0.0,82.28333
1967-02-06,4.381089,0.0,0.0,92.966675
1967-02-07,5.1545377,0.0,0.0,109.30001
1967-02-08,4.9296064,0.0,0.0,104.55001
1967-02-09,1.59273,1.1666666,0.0,34.083336
1967-02-10,2.2114887,8.450001,0.0,47.150005
1967-02-11,3.6392102,0.0,0.0,77.299995
1967-02-12,3.6526275,11.383332,0.0,77.583336
1967-02-13,4.299798,0.25,0.0,91.25
1967-02-14,1.5272233,49.016663,0.0,32.699997
1967-02-15,3.715766,17.333334,0.0,78.916664
1967-02-16,3.8609848,0.48333335,0.0,81.98334
1967-02-17,3.122263,1.0833335,0.0,66.38333
1967-02-18,3.864142,0.11666667,0.0,82.05
1967-02-19,3.5081973,0.0,0.0,74.533325
1967-02-20,2.9265332,0.0,0.0,62.250004
1967-02-21,3.7015595,0.0,0.0,78.61666
1967-02-22,3.7686443,0.0,0.0,80.03333
1967-02-23,3.5137224,0.06666667,0.0,74.65
1967-02-24,3.2595892,0.0,0.0,69.28333
1967-02-25,3.3329883,0.0,0.0,70.833336
1967-02-26,3.95885,2.9666665,0.0,84.05
1967-02-27,3.6581516,0.48333335,0.0,77.69999
1967-02-28,1.9873463,4.25,0.0,42.416668
1967-03-01,2.0362787,1.15,0.0,43.449997
1967-03-02,3.2737956,0.0,0.0,69.583336
1967-03-03,2.9991422,0.0,0.0,63.78333
1967-03-04,1.9857675,28.283335,0.0,42.383327
1967-03-05,1.2067952,16.283335,0.0,25.933336
1967-03-06,1.2020597,2.0666668,0.0,25.833334
1967-03-07,1.8113474,0.70000005,7363.418,38.7
1967-03-08,1.4656632,5.5833335,0.0,31.399996
1967-03-09,1.6795455,18.1,0.0,35.916668
1967-03-10,1.090778,49.56667,0.0,23.483335
1967-03-11,2.1238832,5.9833336,0.0,45.3
1967-03-12,2.5477014,0.0,0.0,54.25
1967-03-13,3.1940832,0.0,0.0,67.9
1967-03-14,2.6968665,0.0,0.0,57.399998
1967-03-15,2.2477932,0.0,0.0,47.916668
1967-03-16,3.2880015,0.95,0.0,69.88333
1967-03-17,2.068637,0.0,0.0,44.13333
1967-03-18,3.131734,0.0,0.0,66.583336
1967-03-19,2.329084,11.833335,0.0,49.633335
1967-03-20,1.2786152,0.0,505.7666,27.449999
1967-03-21,1.650344,0.016666668,10453.233,35.300003
1967-03-22,2.5824275,0.38333333,0.0,54.983326
1967-03-23,1.1199795,6.7499995,3845.4329,24.1
1967-03-24,2.3140888,2.6499996,0.0,49.31667
1967-03-25,2.061534,0.21666668,7135.3833,43.983334
1967-03-26,2.2793622,0.0,0.0,48.583332
1967-03-27,2.4324737,0.0,0.0,51.81667
1967-03-28,2.2233267,0.0,0.0,47.399998
1967-03-29,2.3874874,3.7166665,3846.9998,50.86667
1967-03-30,0.7482507,25.549997,1.7504069,16.249998
1967-03-31,0.8358556,3.6500003,0.0,18.099998
1967-04-01,2.093104,0.31666666,368.4166,44.650005
1967-04-02,1.7063795,0.0,9391.233,36.483337
1967-04-03,1.9841892,0.0,7404.983,42.35
1967-04-04,2.166502,0.0,0.0,46.199997
1967-04-05,2.3701243,0.0,5434.8667,50.5
1967-04-06,0.9581867,14.483334,0.0,20.683332
1967-04-07,0.45860246,16.283333,0.0,10.133334
1967-04-08,0.52095187,10.700001,0.0,11.450001
1967-04-09,1.1712797,0.083333336,17939.65,25.183334
1967-04-10,1.9684044,0.0,2342.9841,42.016663
1967-04-11,1.7513659,0.0,10315.832,37.43334
1967-04-12,1.3433324,0.0,31594.697,28.816668
1967-04-13,1.3804262,0.95000005,19197.334,29.599998
1967-04-14,1.6353487,0.0,10313.784,34.983337
1967-04-15,1.7576797,0.0,22451.803,37.56667
1967-04-16,2.0023413,0.0,18313.799,42.733326
1967-04-17,1.7639936,0.2,23240.65,37.700005
1967-04-18,1.696909,0.0,8101.1333,36.28334
1967-04-19,0.9826528,0.05,17203.816,21.199997
1967-04-20,1.0355316,9.816667,11433.583,22.316668
1967-04-21,1.2304721,0.15,13256.101,26.433334
1967-04-22,0.8697925,16.600004,9163.917,18.816664
1967-04-23,1.280983,10.166667,20156.783,27.5
1967-04-24,0.39546382,11.316667,1264.8668,8.8
1967-04-25,0.53515804,34.0,9978.968,11.750001
1967-04-26,0.4964856,5.6499996,5787.551,10.933333
1967-04-27,0.948716,0.16666667,26520.033,20.483334
1967-04-28,0.8808418,0.016666668,19584.418,19.049997
1967-04-29,0.98107445,0.38333333,30892.166,21.166666
1967-04-30,0.93214196,2.5166664,24500.186,20.133331
1967-05-01,1.090778,0.41666672,26921.584,23.483335
1967-05-02,0.7506186,0.0,22027.549,16.300001
1967-05-03,0.8121786,4.383333,13160.333,17.599998
1967-05-04,1.0868318,0.116666675,28874.084,23.400002
1967-05-05,0.7072108,1.0500001,10903.217,15.383334
1967-05-06,0.5469965,5.4833336,23614.135,12.0
1967-05-07,0.20920488,1.9000001,4528.1836,4.866667
1967-05-08,0.19499868,1.5,8662.966,4.5666666
1967-05-09,0.6653814,12.766667,16811.6,14.5
1967-05-10,0.29759896,4.6999993,9399.767,6.7333336
1967-05-11,0.64091516,0.1,18338.197,13.983333
1967-05-12,0.684323,0.0,36991.484,14.900001
1967-05-13,0.48070103,0.6333334,12392.301,10.600001
1967-05-14,0.53279036,0.7166667,24349.818,11.700001
1967-05-15,0.35994834,0.5166667,9210.384,8.05
1967-05-16,0.6874799,0.8333335,35262.918,14.966667
1967-05-17,0.55331045,0.0,38645.035,12.133335
1967-05-18,0.7016861,0.0,34635.75,15.266666
1967-05-19,0.29523128,0.0,10870.233,6.683334
1967-05-20,0.5177949,0.0,19990.834,11.383334
1967-05-21,0.5162164,0.36666667,18439.932,11.349999
1967-05-22,0.47438705,4.4499993,16419.283,10.466666
1967-05-23,0.10581538,11.516667,12660.517,2.6833332
1967-05-24,0.3457422,0.016666668,32113.666,7.7500014
1967-05-25,0.36547303,1.2333335,27552.467,8.166668
1967-05-26,0.080559954,9.100001,2031.0834,2.1500003
1967-05-27,0.2676081,0.0,17953.502,6.1000004
1967-05-28,0.20210181,0.05,9980.116,4.716667
1967-05-29,0.20999412,0.0,17692.318,4.8833337
1967-05-30,0.2470881,0.75000006,14893.149,5.666668
1967-05-31,0.44439626,0.0,22066.6,9.833334
1967-06-01,0.38125762,0.5333333,32702.533,8.5
1967-06-02,0.12554622,5.2666664,10414.268,3.1000001
1967-06-03,0.24945578,0.0,15225.866,5.716667
1967-06-04,0.2313034,0.0,36113.785,5.3333335
1967-06-05,0.24077424,0.0,31712.666,5.5333343
1967-06-06,0.13975242,0.0,24254.383,3.4000003
1967-06-07,0.15474784,0.0,22692.334,3.7166672
1967-06-08,0.23840651,0.0,29652.916,5.483334
1967-06-09,0.100290745,0.0,22989.367,2.5666664
1967-06-10,0.104236946,0.0,20419.682,2.6500003
1967-06-11,0.14290935,0.0,25389.719,3.4666672
1967-06-12,0.11134003,0.016666668,7976.3667,2.8000002
1967-06-13,0.14843395,0.0,36234.984,3.5833333
1967-06-14,0.17053246,0.0,42850.715,4.0499997
1967-06-15,0.18631715,0.0,38646.168,4.3833337
1967-06-16,0.21394028,0.0,45092.363,4.9666667
1967-06-17,0.1665863,0.38333333,30896.469,3.9666665
1967-06-18,0.19420944,0.18333334,13262.316,4.5499997
1967-06-19,0.17447864,0.13333334,20624.967,4.133333
1967-06-20,0.08371688,3.5166667,5027.1333,2.2166667
1967-06-21,0.41519466,0.1,35094.582,9.216667
1967-06-22,0.38993922,0.0,30191.537,8.683334
1967-06-23,0.1184431,0.083333336,14373.466,2.9499998
1967-06-24,-0.0023094956,20.05,8038.283,0.4
1967-06-25,0.07503532,0.65000004,22914.432,2.0333335
1967-06-26,0.20525874,0.05,17910.115,4.783334
1967-06-27,0.15948322,0.0,10378.733,3.8166668
1967-06-28,0.1034477,0.0,7581.0664,2.6333334
1967-06-29,0.11370772,0.0,21468.4,2.8500001
1967-06-30,0.17684634,0.0,24509.666,4.1833334
1967-07-01,0.14369856,5.7166657,138.33336,3.4833333
1967-07-02,-0.021251082,30.766668,2107.4001,0.0
1967-07-03,0.08924152,3.3166666,5216.2837,2.3333337
1967-07-04,0.25340194,0.0,9970.316,5.8000007
1967-07-05,0.28654972,0.0,36023.402,6.5000005
1967-07-06,0.2944421,0.0,44015.402,6.666668
1967-07-07,0.33390373,0.0,47003.676,7.5000014
1967-07-08,0.3828361,0.0,43732.234,8.533334
1967-07-09,0.21078332,0.0,30959.719,4.8999996
1967-07-10,0.13264932,0.05,21410.102,3.2500002
1967-07-11,0.2518235,0.0,31065.416,5.766668
1967-07-12,0.29838824,0.0,38966.516,6.7500014
1967-07-13,0.25813735,0.0,30576.234,5.900001
1967-07-14,0.22577879,0.0,18392.15,5.216667
1967-07-15,0.3362714,0.0,42564.402,7.550001
1967-07-16,0.37810072,0.3166667,37843.316,8.433334
1967-07-17,0.16974324,4.733333,16483.834,4.0333333
1967-07-18,0.009528996,4.3666663,12452.267,0.65000004
1967-07-19,0.27707896,0.91666675,21728.482,6.300001
1967-07-20,0.39072844,0.33333334,32760.814,8.700001
1967-07-21,0.23919573,0.0,25326.1,5.5000005
1967-07-22,0.20762645,0.61666673,22012.584,4.833334
1967-07-23,0.39546385,0.016666668,15508.548,8.800001
1967-07-24,0.34968835,1.2166668,26199.049,7.8333344
1967-07-25,0.1523801,24.833336,1804.75,3.6666663
1967-07-26,-0.0094125895,4.1999993,568.1001,0.25000003
1967-07-27,0.0892415,4.0,7132.0996,2.3333333
1967-07-28,0.32364365,0.0,19848.316,7.2833343
1967-07-29,0.33548218,0.2,25622.15,7.5333347
1967-07-30,0.041098308,32.166668,253.9333,1.3166667
1967-07-31,0.44202855,0.0,20758.65,9.783334
1967-08-01,0.11449692,11.933334,368.46664,2.866666
1967-08-02,0.08766303,2.4333332,8316.75,2.3
1967-08-03,0.19894485,6.283333,9641.667,4.65
1967-08-04,0.76008934,0.016666668,28414.299,16.5
1967-08-05,0.54620725,0.083333336,41960.918,11.983334
1967-08-06,0.45386705,2.266667,16122.75,10.033334
1967-08-07,0.6053997,0.0,34267.336,13.233334
1967-08-08,0.5438396,0.0,29824.947,11.933333
1967-08-09,0.30312362,22.416666,8520.483,6.850001
1967-08-10,0.20052327,8.4,11172.05,4.6833324
1967-08-11,0.36941916,21.483335,11039.017,8.250001
1967-08-12,0.8563757,1.2333335,25907.584,18.533333
1967-08-13,0.74588317,10.15,20136.518,16.2
1967-08-14,0.2857605,1.4166666,17089.55,6.483334
1967-08-15,0.8240172,0.0,25183.352,17.85
1967-08-16,0.7545647,0.0,35755.902,16.383333
1967-08-17,0.74667233,0.0,44746.598,16.216665
1967-08-18,0.83585566,0.0,34464.297,18.1
1967-08-19,0.9234604,0.0,19735.152,19.949999
1967-08-20,0.9313527,0.16666667,42087.535,20.116663
1967-08-21,0.660646,0.0,36019.87,14.400001
1967-08-22,0.7229953,0.016666668,37214.45,15.716664
1967-08-23,0.80270785,0.16666667,11513.116,17.4
1967-08-24,0.48306865,4.6999993,5387.717,10.650001
1967-08-25,0.3583699,4.8833337,5593.283,8.016667
1967-08-26,0.5406827,1.2500001,3108.0002,11.866668
1967-08-27,0.942402,0.0,33568.3,20.349998
1967-08-28,1.0410563,11.450001,20831.865,22.433334
1967-08-29,0.97554994,1.4166666,26565.318,21.050001
1967-08-30,0.7056323,9.55,6502.6167,15.350001
1967-08-31,0.72457385,4.5833335,18995.436,15.75
1967-09-01,0.9053082,1.2333335,21809.447,19.566668
1967-09-02,0.74667233,0.7666667,23438.314,16.216665
1967-09-03,0.92188203,0.28333333,21097.936,19.916666
1967-09-04,1.0852534,1.6333336,20990.8,23.366669
1967-09-05,0.9053081,0.033333335,17121.5,19.566666
1967-09-06,0.95660824,0.0,36364.285,20.65
1967-09-07,1.023693,0.0,42052.316,22.066666
1967-09-08,1.168912,1.3833336,43472.668,25.133337
1967-09-09,0.6519644,4.2500005,17091.15,14.216666
1967-09-10,0.98107445,0.41666666,18830.818,21.166666
1967-09-11,1.118401,0.0,35173.2,24.066668
1967-09-12,0.95108354,0.0,35038.832,20.53333
1967-09-13,1.0268502,0.3,38253.7,22.133337
1967-09-14,1.1831182,0.13333334,36406.15,25.433336
1967-09-15,1.243889,0.96666676,24787.084,26.716667
1967-09-16,0.63854754,14.133334,720.2835,13.933334
1967-09-17,0.891102,3.4166667,13363.117,19.266668
1967-09-18,0.99843764,1.7666669,17727.4,21.533333
1967-09-19,1.2233689,1.4333334,21504.768,26.283333
1967-09-20,1.044213,2.6166666,12127.5,22.5
1967-09-21,0.8232279,0.59999996,13288.335,17.833332
1967-09-22,1.8863244,0.06666667,0.0,40.283333
1967-09-23,1.5366943,0.28333333,26965.133,32.899998
1967-09-24,1.6361375,4.4666657,11981.034,34.999996
1967-09-25,1.3038708,0.29999998,20082.334,27.983335
1967-09-26,2.020494,0.0,14184.649,43.116665
1967-09-27,1.2707229,5.133333,10826.7,27.283333
1967-09-28,1.5264342,0.9000001,13761.2,32.68333
1967-09-29,2.3038287,0.116666675,21372.283,49.100002
1967-09-30,1.924997,14.483336,6259.3335,41.100002
1967-10-01,1.4632957,1.5500001,12440.085,31.35
1967-10-02,2.0433817,30.333334,5163.95,43.600002
1967-10-03,1.8350244,0.9833333,21539.084,39.2
1967-10-04,2.1167808,0.0,25608.9,45.150005
1967-10-05,2.064691,0.5833334,21961.018,44.050003
1967-10-06,1.0071192,0.45000002,6385.867,21.716667
1967-10-07,1.7608364,2.4666665,2314.1335,37.63333
1967-10-08,2.7560587,0.033333335,0.0,58.649994
1967-10-09,2.6124187,0.0,0.0,55.61667
1967-10-10,2.5642753,0.0,0.0,54.600002
1967-10-11,2.1964927,0.6166667,4669.517,46.833332
1967-10-12,1.6621823,9.6,0.0,35.55
1967-10-13,2.8633947,0.0,0.0,60.916668
1967-10-14,1.70559,0.51666665,0.0,36.466663
1967-10-15,2.533495,0.0,4613.9336,53.949997
1967-10-16,2.327505,0.55,0.0,49.599995
1967-10-17,3.1206841,1.0833334,0.0,66.35
1967-10-18,1.2620413,25.300001,5005.717,27.099998
1967-10-19,1.5366944,0.55,7930.4336,32.9
1967-10-20,2.9644165,0.0,0.0,63.050007
1967-10-21,2.2043853,1.7166668,0.0,47.0
1967-10-22,1.8957952,3.0666666,0.0,40.483334
1967-10-23,2.0788975,0.0,4136.1167,44.350002
1967-10-24,2.811305,0.0,0.0,59.816666
1967-10-25,3.4182248,0.0,0.0,72.63332
1967-10-26,3.4158578,0.0,0.0,72.583336
1967-10-27,3.4908347,0.0,0.0,74.166664
1967-10-28,3.0054564,1.3166667,0.0,63.916668
1967-10-29,2.3701243,22.066668,0.0,50.500004
1967-10-30,3.1925044,16.433332,0.0,67.86666
1967-10-31,2.2627883,1.5166668,7804.483,48.233334
1967-11-01,3.0015101,0.26666668,0.0,63.833332
1967-11-02,2.3188238,8.900001,0.0,49.416668
1967-11-03,3.4269066,0.0,0.0,72.816666
1967-11-04,2.9336367,0.15000002,0.0,62.400005
1967-11-05,1.7079579,21.699999,0.0,36.516666
1967-11-06,2.68266,5.9666667,0.0,57.099995
1967-11-07,3.3006291,1.7666669,0.0,70.149994
1967-11-08,3.4774175,2.0166667,0.0,73.88333
1967-11-09,2.8720765,9.383334,0.0,61.100006
1967-11-10,3.069384,2.1166666,0.0,65.26666
1967-11-11,2.4087963,3.3999996,0.0,51.31666
1967-11-12,3.3653464,2.55,0.0,71.51666
1967-11-13,2.2864656,16.233335,0.0,48.733334
1967-11-14,3.1696167,0.86666673,0.0,67.38333
1967-11-15,3.6005378,0.0,0.0,76.48333
1967-11-16,2.3543396,22.349998,0.0,50.166668
1967-11-17,0.33942828,19.316666,909.5666,7.6166663
1967-11-18,0.16106169,5.283333,3245.917,3.8500001
1967-11-19,0.37652224,0.0,6854.383,8.400001
1967-11-20,0.6787983,0.0,35012.582,14.783333
1967-11-21,2.064691,0.06666667,0.0,44.05
1967-11-22,2.8523455,17.0,0.0,60.683334
1967-11-23,2.2667346,9.416667,0.0,48.31667
1967-11-24,3.3850775,7.683333,0.0,71.933334
1967-11-25,3.2990508,0.6166667,0.0,70.11666
1967-11-26,2.9478426,11.450001,0.0,62.7
1967-11-27,3.2816877,3.4666665,0.0,69.75
1967-11-28,3.3937588,9.650001,0.0,72.11666
1967-11-29,1.3851616,3.5833333,247.05013,29.699999
1967-11-30,1.959723,3.7666671,0.0,41.833332
1967-12-01,2.2793622,1.8833336,0.0,48.583332
1967-12-02,3.7023492,0.35,0.0,78.63334
1967-12-03,4.561823,19.183332,0.0,96.783325
1967-12-04,4.0819697,2.3666668,0.0,86.649994
1967-12-05,3.6471028,1.6833334,0.0,77.46667
1967-12-06,4.1908836,0.0,0.0,88.94999
1967-12-07,4.5618234,0.38333333,0.0,96.78333
1967-12-08,3.6549954,2.3166666,0.0,77.63334
1967-12-09,3.9201775,0.26666668,0.0,83.23334
1967-12-10,3.767066,0.0,0.0,80.0
1967-12-11,3.5066195,4.7500005,0.0,74.50001
1967-12-12,2.0339112,39.816666,0.0,43.400005
1967-12-13,0.60618895,36.05,564.5664,13.25
1967-12-14,1.6692855,12.300002,0.0,35.7
1967-12-15,2.8215656,0.35,0.0,60.033337
1967-12-16,4.293484,3.2166665,0.0,91.11667
1967-12-17,4.7188807,0.0,0.0,100.1
1967-12-18,4.835687,0.0,0.0,102.56667
1967-12-19,4.331367,0.0,0.0,91.916664
1967-12-20,3.5058298,0.48333335,0.0,74.48333
1967-12-21,3.2367015,4.5333333,0.0,68.799995
1967-12-22,2.3338194,14.450002,0.0,49.733334
1967-12-23,2.0844216,7.3833327,0.0,44.466663
1967-12-24,1.1310288,7.899999,0.0,24.333334
1967-12-25,2.0370674,0.25000003,0.0,43.46666
1967-12-26,4.093019,0.18333334,0.0,86.88333
1967-12-27,2.4293165,8.450001,0.0,51.75
1967-12-28,2.7994666,2.0333333,0.0,59.56666
1967-12-29,4.712567,0.06666667,0.0,99.96667
1967-12-30,5.3021235,1.4833335,0.0,112.416664
1967-12-31,2.7071266,11.650001,0.0,57.61667
1968-01-01,3.9454327,4.5666666,0.0,83.76666
1968-01-02,2.5721674,12.0666685,0.0,54.766663
1968-01-03,3.777326,1.6500002,0.0,80.21667
1968-01-04,3.0251875,8.133334,0.0,64.333336
1968-01-05,4.393717,0.0,0.0,93.23334
1968-01-06,4.5065765,0.0,0.0,95.61666
1968-01-07,3.458476,3.7666667,0.0,73.48333
1968-01-08,1.7813565,0.36666667,0.0,38.066666
1968-01-09,3.603695,0.0,0.0,76.55
1968-01-10,3.900447,0.0,0.0,82.81667
1968-01-11,5.044045,0.0,0.0,106.966675
1968-01-12,3.591856,12.633334,0.0,76.299995
1968-01-13,4.219296,0.1,0.0,89.549995
1968-01-14,3.8538818,3.1333332,0.0,81.833336
1968-01-15,4.3653045,0.70000005,0.0,92.63334
1968-01-16,5.053515,0.6333334,0.0,107.166664
1968-01-17,3.9288588,10.7,0.0,83.416664
1968-01-18,3.4924135,1.8833333,0.0,74.200005
1968-01-19,3.9856834,0.38333333,0.0,84.61667
1968-01-20,3.4545298,0.21666665,0.0,73.4
1968-01-21,4.276121,1.0166668,0.0,90.75
1968-01-22,3.1798773,1.0000001,0.0,67.600006
1968-01-23,3.6865644,0.3166667,0.0,78.3
1968-01-24,4.4978952,0.0,0.0,95.43333
1968-01-25,5.067722,0.0,0.0,107.466675
1968-01-26,5.004583,0.0,0.0,106.13333
1968-01-27,3.3487725,3.5,0.0,71.166664
1968-01-28,3.018084,5.6333337,0.0,64.183334
1968-01-29,1.8168719,17.233335,0.0,38.816666
1968-01-30,4.187727,1.9,0.0,88.88333
1968-01-31,4.4608016,1.4500002,0.0,94.65
1968-02-01,2.5437555,0.016666668,0.0,54.166668
1968-02-02,3.8830833,5.633333,0.0,82.450005
1968-02-03,1.8089795,6.6666665,0.0,38.649998
1968-02-04,3.750492,0.0,0.0,79.649994
1968-02-05,3.872034,1.9166666,0.0,82.21667
1968-02-06,2.8105159,25.183332,0.0,59.8
1968-02-07,4.450541,3.95,0.0,94.43333
1968-02-08,3.370082,67.23333,0.0,71.61666
1968-02-09,2.5753245,5.566667,0.0,54.833332
1968-02-10,3.4111218,2.3166666,0.0,72.48333
