name,stress_period,time_step,ZONE_0,haweaflat,moraine_top,river_zone,main_terrace,sandy_point,clutha,sub_terrace,mangawera
TO_STORAGE,4,4,0.0,27971.105,6324.517,3938.058,218.51346,0.0012169636,0.51759964,0.45592055,0.39013612
TO_CONSTANT_HEAD,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_WELLS,4,4,0.0,5505.3066,0.0,0.0,445.89493,28.567646,0.0,440.7458,290.60635
TO_HEAD_DEP_BOUNDS,4,4,0.0,0.0,329.8081,0.0,0.0,0.0,0.0,0.0,0.0
TO_RECHARGE,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_STREAM_LEAKAGE,4,4,0.0,0.0,0.0,132177.2,1630.9438,6696.0894,74715.31,0.0,0.0
TO_STREAM_FLOW_OUT,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_ZONE_0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_haweaflat,4,4,0.0,0.0,159884.06,12204.561,881.06396,0.0,0.0,0.0,0.0
TO_moraine_top,4,4,0.0,434.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_river_zone,4,4,0.0,137013.19,0.0,0.0,261.33783,0.0,3.334744,75.49719,3696.168
TO_main_terrace,4,4,0.0,21766.027,0.0,31205.277,0.0,1680.8314,1771.4384,436.80606,0.0
TO_sandy_point,4,4,0.0,0.0,0.0,0.0,6506.678,0.0,12.865461,0.0,0.0
TO_clutha,4,4,0.0,0.0,0.0,42.290154,67563.3,44.884693,0.0,7530.7886,0.0
TO_sub_terrace,4,4,0.0,0.0,0.0,65.23649,6228.553,0.0,935.17316,0.0,0.0
TO_mangawera,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL_OUT,4,4,0.0,192690.4,166538.39,179632.64,83736.28,8450.374,77438.64,8484.294,3987.1646
IN-OUT,4,4,0.0,173256.03,26463.688,811918700.0,119989896.0,2831835600.0,9008943000.0,0.0,0.0
PERCENT_DISCREPANCY,4,4,,62.028145,14.7208395,199.91153,199.72124,199.99881,199.99654,0.0,0.0
FROM_STORAGE,5,4,0.0,4.508516e-05,1.1840771e-05,0.0006917821,0.017812483,0.0010282933,0.0012197685,0.00074145565,0.018953519
FROM_CONSTANT_HEAD,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_WELLS,5,4,0.0,4777.7715,18.260052,1438.9762,8504.589,0.0,0.0,77.06712,1081.1698
FROM_HEAD_DEP_BOUNDS,5,4,0.0,0.0,165661.61,0.0,0.0,0.0,0.0,0.0,0.0
FROM_RECHARGE,5,4,0.0,11435.957,1631.3204,4484.366,15251.537,1894.4105,2240.9023,1178.2632,2905.9722
FROM_STREAM_LEAKAGE,5,4,0.0,3500.0,1100.0,32652.242,3119.7043,36.521347,16.351604,0.0,0.0
FROM_STREAM_FLOW_OUT,5,4,0.0,173263.03,26465.953,812194300.0,119994290.0,2831835600.0,9008955000.0,0.0,0.0
FROM_ZONE_0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_haweaflat,5,4,0.0,0.0,439.64636,139482.62,21858.527,0.0,0.0,0.0,0.0
FROM_moraine_top,5,4,0.0,162873.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_river_zone,5,4,0.0,12271.415,0.0,0.0,31204.932,0.0,42.290154,65.233604,0.0
FROM_main_terrace,5,4,0.0,881.47644,0.0,261.46973,0.0,6506.678,67564.586,6228.9683,0.0
FROM_sandy_point,5,4,0.0,0.0,0.0,0.0,1680.8314,0.0,44.884697,0.0,0.0
FROM_clutha,5,4,0.0,0.0,0.0,3.334744,1771.5878,12.865461,0.0,935.2081,0.0
FROM_sub_terrace,5,4,0.0,0.0,0.0,75.502075,436.71353,0.0,7530.9595,0.0,0.0
FROM_mangawera,5,4,0.0,0.0,0.0,3696.0732,0.0,0.0,0.0,0.0,0.0
TOTAL_IN,5,4,0.0,369002.75,195316.8,812376400.0,120078110.0,2831844000.0,9009032000.0,8484.741,3987.161
TO_STORAGE,5,4,0.0,28460.68,5649.597,4141.4585,308.4955,0.0011952745,0.9888441,0.82054615,0.4812759
TO_CONSTANT_HEAD,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_WELLS,5,4,0.0,5505.3066,0.0,0.0,445.89493,28.567646,0.0,440.7458,290.60635
TO_HEAD_DEP_BOUNDS,5,4,0.0,0.0,330.08496,0.0,0.0,0.0,0.0,0.0,0.0
TO_RECHARGE,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_STREAM_LEAKAGE,5,4,0.0,0.0,0.0,134370.23,1630.9438,6696.0894,74716.08,0.0,0.0
TO_STREAM_FLOW_OUT,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_ZONE_0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_haweaflat,5,4,0.0,0.0,162873.1,12271.415,881.47644,0.0,0.0,0.0,0.0
TO_moraine_top,5,4,0.0,439.64636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_river_zone,5,4,0.0,139482.62,0.0,0.0,261.46973,0.0,3.334744,75.502075,3696.0732
TO_main_terrace,5,4,0.0,21858.527,0.0,31204.932,0.0,1680.8314,1771.5878,436.71353,0.0
TO_sandy_point,5,4,0.0,0.0,0.0,0.0,6506.678,0.0,12.865461,0.0,0.0
TO_clutha,5,4,0.0,0.0,0.0,42.290154,67564.586,44.884697,0.0,7530.9595,0.0
TO_sub_terrace,5,4,0.0,0.0,0.0,65.233604,6228.9683,0.0,935.2081,0.0,0.0
TO_mangawera,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL_OUT,5,4,0.0,195746.78,168852.78,182095.58,83828.516,8450.374,77440.07,8484.741,3987.161
IN-OUT,5,4,0.0,173255.97,26464.016,812194300.0,119994280.0,2831835600.0,9008954000.0,0.0,0.0
PERCENT_DISCREPANCY,5,4,,61.356747,14.533897,199.91035,199.72093,199.99881,199.99654,0.0,0.0
FROM_STORAGE,6,4,0.0,1.1249794e-05,0.001719277,0.00060248235,0.015524176,0.0010530178,0.0012128667,0.00058471126,0.015868217
FROM_CONSTANT_HEAD,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_WELLS,6,4,0.0,4777.7715,18.260052,1438.9762,8504.589,0.0,0.0,77.06712,1081.1698
FROM_HEAD_DEP_BOUNDS,6,4,0.0,0.0,167428.8,0.0,0.0,0.0,0.0,0.0,0.0
FROM_RECHARGE,6,4,0.0,11435.957,1631.3204,4484.366,15251.537,1894.4105,2240.9023,1178.2632,2905.9722
FROM_STREAM_LEAKAGE,6,4,0.0,3500.0,1100.0,32644.574,3119.7043,36.521347,16.351604,0.0,0.0
FROM_STREAM_FLOW_OUT,6,4,0.0,173263.03,26465.953,812466800.0,119998640.0,2831835600.0,9008967000.0,0.0,0.0
FROM_ZONE_0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_haweaflat,6,4,0.0,0.0,444.3051,141955.53,21960.014,0.0,0.0,0.0,0.0
FROM_moraine_top,6,4,0.0,165569.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROM_river_zone,6,4,0.0,12328.338,0.0,0.0,31203.93,0.0,42.290154,65.2294,0.0
FROM_main_terrace,6,4,0.0,882.0279,0.0,261.65082,0.0,6506.678,67566.6,6229.541,0.0
FROM_sandy_point,6,4,0.0,0.0,0.0,0.0,1680.8314,0.0,44.8847,0.0,0.0
FROM_clutha,6,4,0.0,0.0,0.0,3.334744,1771.8168,12.865461,0.0,935.25995,0.0
FROM_sub_terrace,6,4,0.0,0.0,0.0,75.509636,436.5932,0.0,7531.2266,0.0,0.0
FROM_mangawera,6,4,0.0,0.0,0.0,3695.9949,0.0,0.0,0.0,0.0,0.0
TOTAL_IN,6,4,0.0,371756.5,197088.66,812651400.0,120082560.0,2831844000.0,9009043000.0,8485.361,3987.1577
TO_STORAGE,6,4,0.0,28628.678,4722.8174,4377.91,405.69632,0.0011713373,1.6192498,1.2850902,0.5563048
TO_CONSTANT_HEAD,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_WELLS,6,4,0.0,5505.3066,0.0,0.0,445.89493,28.567646,0.0,440.7458,290.60635
TO_HEAD_DEP_BOUNDS,6,4,0.0,0.0,330.47754,0.0,0.0,0.0,0.0,0.0,0.0
TO_RECHARGE,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_STREAM_LEAKAGE,6,4,0.0,0.0,0.0,136542.16,1630.9438,6696.0894,74717.5,0.0,0.0
TO_STREAM_FLOW_OUT,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_ZONE_0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TO_haweaflat,6,4,0.0,0.0,165569.36,12328.338,882.0279,0.0,0.0,0.0,0.0
